1 1.3113e-05
1 8.10623e-06
1 8.10623e-06
1 7.86781e-06
1 9.05991e-06
1 5.00679e-06
1 5.00679e-06
1 5.00679e-06
1 4.05312e-06
1 5.00679e-06
1 1.00136e-05
1 4.05312e-06
1 5.00679e-06
1 1.00136e-05
1 9.05991e-06
1 5.00679e-06
1 5.96046e-06
1 5.96046e-06
1 5.96046e-06
1 5.96046e-06
1 6.19888e-06
1 6.19888e-06
1 6.19888e-06
1 5.00679e-06
1 5.96046e-06
1 3.8147e-06
1 5.96046e-06
1 5.96046e-06
1 5.00679e-06
1 5.00679e-06
1 6.19888e-06
1 6.91414e-06
1 5.00679e-06
1 9.05991e-06
1 6.91414e-06
1 3.8147e-06
1 5.00679e-06
1 4.05312e-06
1 6.19888e-06
1 5.96046e-06
1 6.19888e-06
1 5.00679e-06
1 1.00136e-05
1 4.05312e-06
1 5.00679e-06
1 5.96046e-06
1 4.05312e-06
1 5.96046e-06
1 5.00679e-06
1 6.19888e-06
1 4.05312e-06
1 4.05312e-06
1 6.91414e-06
1 1.09673e-05
1 6.91414e-06
1 1.00136e-05
1 4.05312e-06
1 7.86781e-06
1 6.91414e-06
1 4.05312e-06
1 4.05312e-06
1 5.00679e-06
1 4.05312e-06
1 4.05312e-06
1 3.8147e-06
1 5.00679e-06
1 6.91414e-06
